season,x,y,made_shot
2005-06,0,0,1
2005-06,-103,-13,0
2005-06,-8,253,1
2005-06,0,0,1
2005-06,-215,0,0
2005-06,0,0,1
2005-06,0,0,1
2005-06,-212,141,0
2005-06,-207,0,0
2005-06,0,0,1
2005-06,0,0,1
2005-06,-36,265,0
2005-06,-89,191,1
2005-06,205,13,1
2005-06,144,202,0
2005-06,-204,-8,0
2005-06,0,0,1
2005-06,0,0,1
2005-06,0,0,1
2005-06,167,-37,1
2005-06,172,-37,0
2005-06,38,5,0
2005-06,-97,40,1
2005-06,6,258,1
2005-06,-99,13,1
2005-06,223,82,0
2005-06,-97,194,0
2005-06,-23,2,1
2005-06,-107,233,1
2005-06,-105,232,1
2005-06,144,207,0
2005-06,3,7,0
2005-06,-8,5,0
2005-06,-158,133,0
2005-06,204,15,0
2005-06,-34,63,0
2005-06,-11,3,0
2005-06,-237,-18,0
2005-06,-222,-23,0
2005-06,140,204,0
2005-06,0,0,1
2005-06,-161,105,0
2005-06,0,0,1
2005-06,182,25,0
2005-06,120,115,0
2005-06,-87,31,0
2005-06,0,0,1
2005-06,121,123,0
2005-06,0,0,1
2005-06,0,0,0
2005-06,0,0,0
2005-06,-75,46,0
2005-06,0,0,1
2005-06,-51,245,0
2005-06,0,0,0
2005-06,36,255,1
2005-06,-112,146,0
2005-06,-202,169,1
2005-06,0,0,1
2005-06,-3,146,1
2005-06,-80,7,1
2005-06,-182,-29,0
2005-06,-15,-6,0
2005-06,144,5,0
2005-06,-133,-9,0
2005-06,-113,189,1
2005-06,144,191,0
2005-06,140,41,0
2005-06,-29,5,0
2005-06,112,-9,1
2005-06,163,74,0
2005-06,149,69,1
2005-06,143,-28,0
2005-06,-16,7,1
2005-06,-18,10,1
2005-06,158,125,1
2005-06,-179,22,1
2005-06,108,184,0
2005-06,98,169,0
2005-06,67,23,1
2005-06,-102,230,0
2005-06,-243,-9,0
2005-06,-41,25,0
2005-06,44,173,0
2005-06,-3,3,1
2005-06,-16,-5,0
2005-06,41,217,1
2005-06,0,5,1
2005-06,-5,58,1
2005-06,-154,173,0
2005-06,120,87,0
2005-06,-2,260,1
2005-06,-215,82,0
2005-06,149,107,1
2005-06,-103,158,0
2005-06,-11,13,1
2005-06,92,194,0
2005-06,-200,-31,0
2005-06,64,240,0
2005-06,-36,248,0
2005-06,-3,-5,0
2005-06,-11,-3,0
2005-06,213,118,0
2005-06,-151,123,0
2005-06,-10,76,0
2005-06,0,0,1
2005-06,92,54,0
2005-06,131,176,0
2005-06,-110,128,1
2005-06,-39,183,0
2005-06,0,0,1
2005-06,-28,82,1
2005-06,-108,41,1
2005-06,123,15,0
2005-06,-174,143,1
2005-06,0,266,0
2005-06,0,0,1
2005-06,141,227,0
2005-06,215,327,0
2005-06,-163,3,1
2005-06,-141,3,0
2005-06,-179,-1,1
2005-06,-168,25,1
2005-06,-138,-8,0
2005-06,-195,13,0
2005-06,-161,17,0
2005-06,-158,109,1
2005-06,135,123,0
2005-06,159,87,0
2005-06,-163,-6,0
2005-06,-120,43,0
2005-06,-20,8,1
2005-06,149,-36,0
2005-06,-217,-8,0
2005-06,13,5,0
2005-06,98,112,1
2005-06,1,5,1
2005-06,-184,74,0
2005-06,-10,529,0
2005-06,-177,43,1
2005-06,-18,-6,1
2005-06,-177,155,1
2005-06,1,156,0
2005-06,10,8,1
2005-06,102,76,1
2005-06,-41,5,0
2005-06,-209,-36,0
2005-06,75,150,0
2005-06,102,54,1
2005-06,-8,-8,1
2005-06,29,33,0
2005-06,-13,0,1
2005-06,-8,7,1
2005-06,149,-34,0
2005-06,74,240,0
2005-06,-16,33,1
2005-06,-3,209,1
2005-06,-36,286,1
2005-06,77,230,1
2005-06,80,169,0
2005-06,-15,189,1
2005-06,-110,45,0
2005-06,-20,22,0
2005-06,-79,81,0
2005-06,85,225,0
2005-06,-18,178,0
2005-06,-5,-5,0
2005-06,-223,5,1
2005-06,8,252,0
2005-06,225,-16,0
2005-06,159,367,0
2005-06,-13,5,0
2005-06,161,26,0
2005-06,-15,10,1
2005-06,-200,102,1
2005-06,0,0,0
2005-06,-6,227,1
2005-06,-10,271,1
2005-06,-205,135,0
2005-06,-156,-1,0
2005-06,-46,43,1
2005-06,0,0,1
2005-06,-130,8,1
2005-06,0,0,1
2005-06,133,20,0
2005-06,-94,173,0
2005-06,-163,0,1
2005-06,3,173,1
2005-06,167,0,0
2005-06,0,0,0
2005-06,0,0,1
2005-06,0,257,0
2005-06,0,0,1
2005-06,0,0,1
2005-06,0,0,1
2005-06,110,141,0
2005-06,0,0,0
2005-06,-25,56,0
2005-06,0,0,1
2005-06,79,53,0
2005-06,0,0,1
2005-06,0,0,1
2005-06,-228,95,1
2005-06,0,0,0
2005-06,-82,258,0
2005-06,0,0,0
2005-06,200,0,1
2005-06,-130,130,0
2005-06,6,171,0
2005-06,-204,148,0
2005-06,0,0,1
2005-06,-225,140,1
2005-06,-108,219,0
2005-06,-28,202,0
2005-06,0,0,1
2005-06,59,45,1
2005-06,0,0,1
2005-06,41,86,0
2005-06,240,87,0
2005-06,89,202,0
2005-06,0,0,0
2005-06,0,0,1
2005-06,-2,250,1
2005-06,-112,-1,0
2005-06,-140,204,0
2005-06,-117,141,0
2005-06,0,0,1
2005-06,-80,133,0
2005-06,85,36,0
2005-06,0,0,1
2005-06,8,64,0
2005-06,0,0,0
2005-06,-228,95,0
2005-06,36,179,0
2005-06,0,0,1
2005-06,92,35,1
2005-06,18,253,0
2005-06,-69,38,1
2005-06,128,125,0
2005-06,74,143,0
2005-06,-105,197,1
2005-06,176,115,0
2005-06,0,0,1
2005-06,0,0,1
2005-06,126,184,0
2005-06,0,0,1
2005-06,11,243,0
2005-06,-120,276,0
2005-06,0,0,0
2005-06,-113,30,1
2005-06,100,145,0
2005-06,159,68,0
2005-06,0,0,1
2005-06,-72,17,1
2005-06,-75,20,0
2005-06,-44,30,0
2005-06,0,0,1
2005-06,-131,115,1
2005-06,-179,176,0
2005-06,0,0,1
2005-06,190,5,0
2005-06,0,0,1
2005-06,-102,10,1
2005-06,94,207,0
2005-06,-192,-1,1
2005-06,-184,168,0
2005-06,-202,10,1
2005-06,103,145,0
2005-06,-57,43,0
2005-06,0,0,1
2005-06,0,0,1
2005-06,0,0,1
2005-06,0,0,1
2005-06,0,0,0
2005-06,0,0,0
2005-06,-164,115,1
2005-06,20,0,0
2005-06,169,92,1
2005-06,-100,220,0
2005-06,-80,140,1
2005-06,-149,214,0
2005-06,1,1,1
2005-06,138,46,0
2005-06,38,238,0
2005-06,1,0,0
2005-06,-102,-24,0
2005-06,0,-8,1
2005-06,-5,2,1
2005-06,-10,2,0
2005-06,-11,2,1
2005-06,-85,233,1
2005-06,13,5,0
2005-06,159,179,0
2005-06,-131,130,0
2005-06,3,3,1
2005-06,1,-5,0
2005-06,228,-24,0
2005-06,-97,46,0
2005-06,-123,40,0
2005-06,-205,72,0
2005-06,135,-11,1
2005-06,240,-13,1
2005-06,-176,-42,1
2005-06,-207,-28,0
2005-06,-169,81,0
2005-06,1,-3,1
2005-06,-8,5,1
2005-06,-15,0,0
2005-06,-217,-14,0
2005-06,0,3,0
2005-06,0,5,0
2005-06,-5,0,1
2005-06,-141,89,1
2005-06,6,252,1
2005-06,82,176,0
2005-06,-11,0,1
2005-06,84,163,0
2005-06,164,-44,0
2005-06,-64,-5,0
2005-06,-189,-11,0
2005-06,130,207,0
2005-06,-130,215,1
2005-06,-11,15,1
2005-06,210,122,0
2005-06,-18,3,1
2005-06,199,141,1
2005-06,189,148,0
2005-06,158,123,0
2005-06,0,2,0
2005-06,-18,5,0
2005-06,-3,0,1
2005-06,-218,91,1
2005-06,34,18,0
2005-06,-13,210,0
2005-06,-20,-3,1
2005-06,1,252,0
2005-06,-11,5,0
2005-06,-20,10,0
2005-06,-46,250,0
2005-06,154,128,1
2005-06,34,173,1
2005-06,-6,-9,1
2005-06,-20,206,1
2005-06,176,173,0
2005-06,-105,33,0
2005-06,5,-1,1
2005-06,-122,-8,0
2005-06,121,145,1
2005-06,-161,214,0
2005-06,-141,179,1
2005-06,-149,206,1
2005-06,110,153,1
2005-06,149,127,0
2005-06,-161,109,0
2005-06,-2,-3,1
2005-06,-210,358,0
2005-06,-13,10,0
2005-06,-5,41,0
2005-06,230,-9,1
2005-06,-195,68,0
2005-06,227,-21,0
2005-06,-61,30,0
2005-06,-5,-8,1
2005-06,172,95,0
2005-06,-235,-14,1
2005-06,-8,-9,1
2005-06,-123,176,1
2005-06,-10,-9,1
2005-06,181,179,1
2005-06,-141,86,0
2005-06,-38,210,1
2005-06,112,36,1
2005-06,-156,-1,0
2005-06,0,0,1
2005-06,-102,187,1
2005-06,49,18,1
2005-06,6,252,0
2005-06,197,7,0
2005-06,-202,-8,0
2005-06,0,0,1
2005-06,0,0,1
2005-06,-145,-1,1
2005-06,0,0,0
2005-06,0,0,0
2005-06,123,30,0
2005-06,148,10,0
2005-06,-140,100,0
2005-06,-145,125,0
2005-06,87,30,0
2005-06,75,127,0
2005-06,-166,-5,0
2005-06,-135,242,0
2005-06,0,0,1
2005-06,0,0,1
2005-06,-8,63,1
2005-06,179,0,0
2005-06,-84,17,0
2005-06,0,0,1
2005-06,-189,174,0
2005-06,118,13,0
2005-06,0,0,1
2005-06,171,802,0
2005-06,0,0,1
2005-06,10,0,1
2005-06,151,-28,1
2005-06,1,13,0
2005-06,140,86,1
2005-06,-15,8,1
2005-06,3,43,0
2005-06,6,0,1
2005-06,8,0,0
2005-06,0,258,1
2005-06,235,22,0
2005-06,-128,214,1
2005-06,-164,201,0
2005-06,-5,-13,1
2005-06,187,174,1
2005-06,-5,0,1
2005-06,-232,79,1
2005-06,164,214,0
2005-06,72,30,1
2005-06,-6,0,1
2005-06,64,140,0
2005-06,1,7,1
2005-06,-8,2,1
2005-06,-182,95,1
2005-06,0,5,1
2005-06,-5,0,1
2005-06,138,204,0
2005-06,15,140,0
2005-06,158,99,0
2005-06,-6,-1,1
2005-06,54,250,0
2005-06,-69,3,1
2005-06,-15,-3,1
2005-06,-8,12,1
2005-06,15,0,1
2005-06,13,5,0
2005-06,235,-23,0
2005-06,-5,-9,0
2005-06,-8,-3,1
2005-06,-82,153,0
2005-06,3,-9,1
2005-06,-5,-5,1
2005-06,-15,-18,1
2005-06,-3,243,1
2005-06,169,174,1
2005-06,-138,220,0
2005-06,149,151,1
2005-06,-6,8,1
2005-06,-82,17,1
2005-06,0,153,1
2005-06,0,0,0
2005-06,209,151,0
2005-06,-74,232,1
2005-06,-154,97,1
2005-06,0,0,1
2005-06,228,35,0
2005-06,0,0,1
2005-06,0,0,1
2005-06,0,0,0
2005-06,0,0,1
2005-06,0,0,1
2005-06,245,-6,1
2005-06,-176,-23,1
2005-06,117,260,0
2005-06,118,174,0
2005-06,-161,97,1
2005-06,209,-3,0
2005-06,36,33,1
2005-06,-94,97,0
2005-06,130,59,0
2005-06,0,0,1
2005-06,71,202,0
2005-06,-110,140,0
2005-06,-13,2,1
2005-06,-10,-5,1
2005-06,8,245,0
2005-06,-5,-3,1
2005-06,-5,31,0
2005-06,215,127,0
2005-06,-6,-8,1
2005-06,220,118,0
2005-06,-11,10,1
2005-06,-11,7,1
2005-06,-212,143,1
2005-06,-2,0,0
2005-06,41,12,0
2005-06,182,-28,1
2005-06,230,-16,1
2005-06,-141,209,1
2005-06,-15,-3,1
2005-06,-5,2,1
2005-06,-130,224,0
2005-06,233,-19,0
2005-06,184,260,0
2005-06,10,250,1
2005-06,-34,245,0
2005-06,0,0,1
2005-06,-54,194,0
2005-06,0,0,0
2005-06,-195,-19,0
2005-06,-141,179,1
2005-06,102,220,1
2005-06,154,-5,0
2005-06,195,156,0
2005-06,-29,173,0
2005-06,-80,17,0
2005-06,0,0,1
2005-06,0,0,0
2005-06,0,0,1
2005-06,0,0,1
2005-06,0,0,0
2005-06,-62,237,1
2005-06,-128,214,1
2005-06,-148,207,1
2005-06,44,237,0
2005-06,0,0,1
2005-06,0,0,1
2005-06,0,0,0
2005-06,0,0,1
2005-06,131,0,0
2005-06,213,26,1
2005-06,-115,194,0
2005-06,3,53,1
2005-06,0,0,1
2005-06,-36,38,1
2005-06,-133,5,1
2005-06,128,237,0
2005-06,-51,100,0
2005-06,0,0,0
2005-06,154,-1,0
2005-06,-33,61,0
2005-06,0,0,1
2005-06,-179,178,0
2005-06,0,0,0
2005-06,230,30,0
2005-06,0,0,0
2005-06,0,0,1
2005-06,-79,-14,0
2005-06,-8,43,1
2005-06,0,0,1
2005-06,0,0,1
2005-06,0,0,1
2005-06,0,0,0
2005-06,0,0,0
2005-06,0,0,1
2005-06,102,2,0
2005-06,0,0,0
2005-06,0,0,1
2005-06,0,0,1
2005-06,51,240,0
2005-06,0,0,1
2005-06,0,0,0
2005-06,0,0,1
2005-06,0,0,1
2005-06,128,209,0
2005-06,51,189,0
2005-06,174,3,0
2005-06,0,0,1
2005-06,136,161,1
2005-06,0,0,1
2005-06,120,219,0
2005-06,0,0,1
2005-06,-138,130,0
2005-06,-3,174,1
2005-06,-105,109,0
2005-06,0,206,0
2005-06,-33,43,1
2005-06,0,0,0
2005-06,1,227,1
2005-06,-72,30,0
2005-06,0,0,1
2005-06,0,0,1
2005-06,-149,215,0
2005-06,0,0,1
2005-06,0,0,0
2005-06,123,115,0
2005-06,-176,339,0
2005-06,0,0,1
2005-06,0,0,0
2005-06,0,0,0
2005-06,0,0,1
2005-06,192,61,0
2005-06,235,-3,0
2005-06,0,0,1
2005-06,-122,120,0
2005-06,0,0,1
2005-06,0,0,1
2005-06,-21,69,1
2005-06,176,-37,0
2005-06,13,-3,0
2005-06,6,7,1
2005-06,36,215,0
2005-06,-8,2,1
2005-06,46,15,0
2005-06,179,138,1
2005-06,0,7,1
2005-06,-138,-36,0
2005-06,177,128,1
2005-06,-174,23,0
2005-06,61,10,0
2005-06,-2,64,0
2005-06,-145,150,1
2005-06,6,0,1
2006-07,-189,-18,1
2006-07,-3,63,1
2006-07,-228,-6,1
2006-07,131,71,0
2006-07,163,132,1
2006-07,-3,238,0
2006-07,-128,135,0
2006-07,-5,10,1
2006-07,-159,-6,0
2006-07,102,68,0
2006-07,166,18,0
2006-07,87,196,0
2006-07,5,0,1
2006-07,140,118,1
2006-07,16,-3,0
2006-07,15,2,0
2006-07,-5,0,1
2006-07,-122,158,0
2006-07,-31,7,0
2006-07,8,250,1
2006-07,18,247,0
2006-07,3,0,1
2006-07,11,7,0
2006-07,-3,12,1
2006-07,102,158,1
2006-07,3,20,1
2006-07,5,18,1
2006-07,117,178,0
2006-07,-117,13,1
2006-07,-10,20,1
2006-07,-5,18,1
2006-07,-94,197,0
2006-07,148,20,0
2006-07,33,224,1
2006-07,-74,191,0
2006-07,-5,15,1
2006-07,164,192,1
2006-07,153,122,1
2006-07,-6,28,0
2006-07,-145,100,0
2006-07,13,18,1
2006-07,-21,13,1
2006-07,168,811,0
2006-07,-8,17,1
2006-07,0,17,0
2006-07,-80,36,0
2006-07,-2,22,0
2006-07,13,23,0
2006-07,148,72,0
2006-07,18,7,1
2006-07,176,184,0
2006-07,159,102,0
2006-07,163,97,0
2006-07,0,0,1
2006-07,138,-1,0
2006-07,113,130,0
2006-07,1,209,1
2006-07,205,-19,0
2006-07,-13,232,0
2006-07,0,0,0
2006-07,-85,26,0
2006-07,-176,184,0
2006-07,195,171,1
2006-07,-154,135,1
2006-07,-148,199,0
2006-07,20,-1,1
2006-07,-92,10,1
2006-07,-133,-21,0
2006-07,-34,-11,0
2006-07,172,117,0
2006-07,66,201,0
2006-07,8,2,1
2006-07,15,-1,1
2006-07,71,0,0
2006-07,-222,-11,1
2006-07,163,-21,1
2006-07,20,36,0
2006-07,-222,105,1
2006-07,3,0,1
2006-07,-225,-13,0
2006-07,-41,71,0
2006-07,1,1,1
2006-07,-143,204,1
2006-07,-2,7,1
2006-07,23,245,0
2006-07,18,2,1
2006-07,184,184,0
2006-07,15,2,0
2006-07,126,220,0
2006-07,-143,94,0
2006-07,11,66,1
2006-07,0,2,1
2006-07,-171,104,0
2006-07,246,-18,0
2006-07,23,0,1
2006-07,-172,-28,1
2006-07,-174,115,0
2006-07,1,1,0
2006-07,-92,36,1
2006-07,69,210,1
2006-07,-135,-28,0
2006-07,-49,12,0
2006-07,-51,15,0
2006-07,136,115,0
2006-07,-3,5,1
2006-07,-103,215,0
2006-07,8,0,1
2006-07,8,-21,0
2006-07,-95,-9,1
2006-07,-79,232,1
2006-07,87,48,0
2006-07,-179,171,0
2006-07,1,0,1
2006-07,10,-6,1
2006-07,5,-8,1
2006-07,-115,210,0
2006-07,-5,10,0
2006-07,18,-9,1
2006-07,1,0,1
2006-07,115,163,1
2006-07,-163,109,0
2006-07,0,0,0
2006-07,144,113,0
2006-07,-155,0,0
2006-07,0,0,1
2006-07,166,36,0
2006-07,0,0,1
2006-07,114,227,1
2006-07,85,163,0
2006-07,-27,206,0
2006-07,-122,183,1
2006-07,-56,38,1
2006-07,0,0,1
2006-07,-97,225,1
2006-07,-77,250,1
2006-07,135,215,0
2006-07,-39,60,0
2006-07,0,0,1
2006-07,-172,168,1
2006-07,-182,74,0
2006-07,172,150,1
2006-07,-146,204,1
2006-07,232,-13,0
2006-07,72,23,1
2006-07,85,26,1
2006-07,-223,99,1
2006-07,8,-6,1
2006-07,8,7,0
2006-07,8,408,0
2006-07,-84,229,0
2006-07,3,5,1
2006-07,-11,2,1
2006-07,-85,-23,1
2006-07,5,-11,1
2006-07,-186,84,0
2006-07,-20,13,1
2006-07,6,-8,1
2006-07,-5,2,0
2006-07,-31,248,0
2006-07,8,-3,1
2006-07,-166,-29,1
2006-07,24,8,1
2006-07,-164,-31,0
2006-07,5,-8,1
2006-07,223,125,0
2006-07,171,-26,0
2006-07,72,26,1
2006-07,-218,105,1
2006-07,-136,207,0
2006-07,-135,166,0
2006-07,-66,33,0
2006-07,92,117,0
2006-07,98,109,0
2006-07,3,3,1
2006-07,8,253,1
2006-07,-148,146,0
2006-07,-151,45,1
2006-07,-174,-32,0
2006-07,-15,17,0
2006-07,-8,12,1
2006-07,-136,168,0
2006-07,46,20,0
2006-07,-172,-28,0
2006-07,13,132,1
2006-07,-128,-37,1
2006-07,-20,0,1
2006-07,1,-5,1
2006-07,-95,150,0
2006-07,-177,86,1
2006-07,-123,40,0
2006-07,-107,17,1
2006-07,0,74,0
2006-07,69,61,0
2006-07,100,61,0
2006-07,10,0,0
2006-07,-151,-31,1
2006-07,225,107,0
2006-07,-215,127,0
2006-07,-2,23,0
2006-07,-191,-31,0
2006-07,6,-6,1
2006-07,172,309,1
2006-07,29,8,0
2006-07,0,-6,1
2006-07,10,-21,1
2006-07,46,41,0
2006-07,212,138,0
2006-07,-238,-19,0
2006-07,0,-1,1
2006-07,8,49,0
2006-07,-71,153,0
2006-07,-128,13,0
2006-07,115,169,1
2006-07,15,22,0
2006-07,44,18,0
2006-07,-13,245,0
2006-07,1,13,0
2006-07,33,15,1
2006-07,-171,155,0
2006-07,209,133,0
2006-07,39,212,0
2006-07,-5,63,1
2006-07,33,48,1
2006-07,-103,8,0
2006-07,0,54,1
2006-07,227,10,1
2006-07,-59,45,0
2006-07,-212,133,1
2006-07,0,0,0
2006-07,151,122,1
2006-07,56,204,0
2006-07,0,0,1
2006-07,0,0,0
2006-07,-148,155,0
2006-07,0,0,1
2006-07,79,232,0
2006-07,0,0,1
2006-07,-230,-3,0
2006-07,62,18,1
2006-07,-18,59,1
2006-07,207,141,0
2006-07,95,227,0
2006-07,-110,155,0
2006-07,130,84,1
2006-07,-2,17,1
2006-07,-161,12,0
2006-07,112,45,1
2006-07,-237,38,1
2006-07,-110,135,0
2006-07,-153,68,0
2006-07,177,2,0
2006-07,120,66,0
2006-07,-10,187,1
2006-07,24,45,0
2006-07,-13,79,0
2006-07,-238,63,1
2006-07,-5,10,0
2006-07,16,194,0
2006-07,133,10,0
2006-07,-126,156,0
2006-07,23,0,0
2006-07,11,0,0
2006-07,6,-5,1
2006-07,8,3,1
2006-07,-29,30,0
2006-07,5,-13,1
2006-07,238,-13,0
2006-07,232,-11,0
2006-07,0,2,1
2006-07,-8,10,1
2006-07,123,219,1
2006-07,16,7,1
2006-07,-11,0,1
2006-07,8,41,1
2006-07,-168,173,0
2006-07,23,-1,1
2006-07,-125,189,0
2006-07,18,-1,1
2006-07,-89,233,0
2006-07,16,8,1
2006-07,-8,0,1
2006-07,16,-3,1
2006-07,-16,15,0
2006-07,87,61,1
2006-07,8,-5,1
2006-07,204,148,0
2006-07,6,191,0
2006-07,156,22,1
2006-07,-82,49,0
2006-07,207,150,0
2006-07,-126,207,0
2006-07,187,160,0
2006-07,10,0,1
2006-07,-110,153,0
2006-07,-154,123,0
2006-07,13,-3,1
2006-07,5,5,1
2006-07,33,2,0
2006-07,0,0,1
2006-07,28,30,1
2006-07,0,0,1
2006-07,10,151,0
2006-07,0,0,1
2006-07,176,28,0
2006-07,0,0,0
2006-07,0,0,1
2006-07,164,38,1
2006-07,0,0,0
2006-07,51,196,0
2006-07,156,125,0
2006-07,-163,224,1
2006-07,149,237,0
2006-07,0,0,1
2006-07,3,197,0
2006-07,0,0,1
2006-07,0,0,1
2006-07,-115,130,0
2006-07,97,184,1
2006-07,0,0,1
2006-07,56,258,0
2006-07,-148,153,0
2006-07,-77,168,0
2006-07,95,141,0
2006-07,6,110,1
2006-07,-136,81,0
2006-07,-108,179,0
2006-07,0,0,0
2006-07,0,0,1
2006-07,0,0,1
2006-07,-145,56,0
2006-07,-202,143,0
2006-07,0,0,0
2006-07,98,250,0
2006-07,182,64,0
2006-07,-80,143,1
2006-07,5,207,0
2006-07,230,18,0
2006-07,87,95,0
2006-07,-100,7,0
2006-07,-228,114,1
2006-07,0,0,1
2006-07,123,219,1
2006-07,105,230,0
2006-07,20,28,1
2006-07,95,0,0
2006-07,125,133,1
2006-07,10,0,1
2006-07,-169,-11,0
2006-07,15,215,1
2006-07,-31,40,0
2006-07,8,-3,0
2006-07,-66,260,1
2006-07,-3,5,1
2006-07,82,33,1
2006-07,-11,23,1
2006-07,-156,112,0
2006-07,-82,123,0
2006-07,0,-3,1
2006-07,-146,191,0
2006-07,8,-3,1
2006-07,5,-3,1
2006-07,11,-1,1
2006-07,0,-3,1
2006-07,-2,3,1
2006-07,0,3,1
2006-07,1,1,1
2006-07,8,2,1
2006-07,236,26,0
2006-07,10,3,1
2006-07,112,230,1
2006-07,11,3,1
2006-07,-2,-3,1
2006-07,15,-6,0
2006-07,-181,168,0
2006-07,1,5,1
2006-07,-25,207,0
2006-07,184,72,0
2006-07,0,0,1
2006-07,123,212,0
2006-07,0,0,1
2006-07,-151,-18,1
2006-07,0,0,1
2006-07,0,0,0
2006-07,71,148,1
2006-07,-85,174,0
2006-07,0,0,0
2006-07,-80,202,1
2006-07,69,23,1
2006-07,24,192,0
2006-07,121,217,0
2006-07,-102,48,0
2006-07,-92,22,0
2006-07,-8,210,0
2006-07,0,0,0
2006-07,-189,155,0
2006-07,15,10,1
2006-07,-6,-1,1
2006-07,10,-5,1
2006-07,64,30,0
2006-07,141,-23,0
2006-07,82,28,1
2006-07,1,81,1
2006-07,82,8,0
2006-07,-138,58,0
2006-07,-112,153,0
2006-07,143,23,0
2006-07,-23,-19,0
2006-07,-103,158,0
2006-07,31,255,0
2006-07,133,217,0
2006-07,-10,-3,1
2006-07,-62,26,0
2006-07,1,0,1
2006-07,-10,7,1
2006-07,0,10,1
2006-07,10,-5,1
2006-07,-177,164,1
2006-07,-103,-11,1
2006-07,34,0,0
2006-07,13,0,0
2006-07,-79,141,0
2006-07,126,225,1
2006-07,-28,202,0
2006-07,143,192,0
2006-07,8,7,1
2006-07,-69,204,1
2006-07,0,0,1
2006-07,227,48,1
2006-07,144,13,1
2006-07,-169,46,0
2006-07,28,215,1
2006-07,103,31,0
2006-07,135,209,0
2006-07,74,69,0
2006-07,0,0,0
2006-07,0,0,1
2006-07,199,160,0
2006-07,235,40,1
2006-07,0,0,0
2006-07,-92,145,1
2006-07,-89,72,1
2006-07,0,0,0
2006-07,128,217,0
2006-07,0,0,1
2006-07,0,0,1
2006-07,0,0,0
2006-07,0,0,1
2006-07,0,0,0
2006-07,0,0,1
2006-07,0,0,0
2006-07,123,161,0
2006-07,163,-5,0
2006-07,0,0,1
2006-07,0,0,0
2006-07,-89,22,1
2006-07,0,0,0
2006-07,167,245,0
2006-07,0,0,1
2006-07,18,245,0
2006-07,-107,54,0
2006-07,0,0,1
2006-07,0,0,0
2006-07,-89,36,0
2006-07,-59,91,1
2006-07,-92,63,1
2006-07,0,0,1
2006-07,-49,233,1
2006-07,3,145,1
2006-07,159,0,1
2006-07,-131,-42,0
2006-07,164,-24,1
2006-07,-6,5,1
2006-07,118,192,1
2006-07,-6,199,1
2006-07,171,-29,0
2006-07,92,2,0
2006-07,8,-3,1
2006-07,-143,171,0
2006-07,5,-6,1
2006-07,-105,18,0
2006-07,-23,17,0
2006-07,205,81,1
2006-07,77,23,0
2006-07,-3,-1,0
2006-07,31,20,0
2006-07,5,257,0
2006-07,-5,-6,0
2006-07,141,56,0
2006-07,11,8,1
2006-07,135,38,0
2006-07,1,2,1
2006-07,156,-18,0
2006-07,15,49,1
2006-07,13,0,1
2006-07,156,69,0
2006-07,-233,-26,0
2006-07,-23,-3,1
2006-07,204,86,0
2006-07,-103,132,1
2006-07,92,135,1
2006-07,-141,143,0
2006-07,11,-6,1
2006-07,-237,-9,1
2006-07,-189,77,1
2006-07,-71,137,1
2006-07,-8,45,1
2006-07,89,123,0
2006-07,167,210,1
2006-07,149,225,1
2006-07,0,0,0
2006-07,-186,31,1
2006-07,-62,118,0
2006-07,189,71,1
2006-07,-156,104,0
2006-07,0,0,1
2006-07,0,217,0
2006-07,0,0,1
2006-07,112,143,0
2006-07,0,0,0
2006-07,190,13,1
2006-07,172,30,0
2006-07,-133,163,0
2006-07,-26,212,1
2006-07,0,0,0
2006-07,171,51,0
2006-07,192,8,1
2006-07,0,0,0
2006-07,0,0,0
2006-07,0,0,0
2006-07,-61,71,0
2006-07,-94,266,0
2006-07,0,0,1
2006-07,0,0,1
2006-07,-8,31,1
2006-07,232,-5,1
2006-07,0,22,0
2006-07,0,5,1
2006-07,-62,243,0
2006-07,172,68,0
2006-07,-16,63,0
2006-07,-79,187,0
2006-07,-10,5,1
2006-07,-11,8,1
2006-07,143,207,0
2006-07,13,0,1
2006-07,-235,-19,0
2006-07,61,28,0
2006-07,8,0,1
2006-07,-126,158,0
2006-07,8,399,0
2006-07,176,-23,1
2006-07,10,-6,1
2006-07,8,0,1
2006-07,115,219,1
2006-07,169,7,1
2006-07,-171,-9,0
2006-07,0,0,0
2006-07,130,176,0
2006-07,0,0,1
2006-07,202,-31,1
2006-07,0,0,1
2006-07,-146,28,1
2006-07,0,0,0
2006-07,0,0,1
2006-07,57,183,1
2006-07,0,0,1
2006-07,13,84,1
2006-07,0,0,1
2006-07,0,0,1
2006-07,-202,155,1
2006-07,-204,169,1
2006-07,-164,58,0
2006-07,172,-13,0
2006-07,51,49,0
2006-07,0,0,0
2006-07,0,0,0
2006-07,0,0,1
2006-07,235,25,1
2006-07,0,0,0
2006-07,118,219,0
2006-07,5,23,0
2006-07,0,-19,1
2006-07,1,-5,1
2006-07,-2,215,1
2006-07,90,26,0
2006-07,156,-5,0
2006-07,158,30,1
2006-07,-100,227,0
2006-07,-113,53,0
2006-07,-71,15,1
2006-07,136,17,0
2006-07,-115,140,0
2006-07,-15,10,0
2006-07,-6,-5,1
2006-07,121,105,1
2006-07,205,72,0
2006-07,82,10,0
2006-07,151,7,0
2006-07,118,123,1
2006-07,140,49,1
2006-07,0,0,0
2006-07,28,5,1
2006-07,13,192,1
2006-07,77,56,0
2006-07,103,158,1
